Exchange tickers,,
W  Y  J  K,T  Q,D
D,T  Q,W  Y  J  K
W  Y  J  K,T  Q,Z
W  Y  J  K,Z,T  Q
T  Q,W  Y  J  K,D
Z,W  Y  J  K,T  Q
Z,W  Y  J  K,T  Q
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
D,W  Y  J  K,T  Q
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
W  Y  J  K,T  Q,Z
T  Q,D,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,D
T  Q,W  Y  J  K,Z
T  Q,D,Z
T  Q,Z,W  Y  J  K
D,W  Y  J  K,T  Q
W  Y  J  K,T  Q,D
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
Z,T  Q,W  Y  J  K
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,D
Z,T  Q,W  Y  J  K
T  Q,Z,W  Y  J  K
Z,T  Q,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,D,Z
T  Q,Z,W  Y  J  K
T  Q,Z,D
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
W  Y  J  K,D,T  Q
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
D,W  Y  J  K,T  Q
W  Y  J  K,T  Q,Z
T  Q,Z,W  Y  J  K
W  Y  J  K,Z,T  Q
T  Q,W  Y  J  K,Z
Z,T  Q,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
Z,T  Q,W  Y  J  K
T  Q,D,W  Y  J  K
Z,T  Q,W  Y  J  K
T  Q,W  Y  J  K,D
W  Y  J  K,Z,T  Q
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
Z,W  Y  J  K,T  Q
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,D
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,Z,D
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
Z,T  Q,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
W  Y  J  K,Z,T  Q
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
D,W  Y  J  K,T  Q
D,W  Y  J  K,T  Q
Z,W  Y  J  K,T  Q
Z,W  Y  J  K,T  Q
W  Y  J  K,T  Q,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
Z,T  Q,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
W  Y  J  K,D,T  Q
W  Y  J  K,T  Q,Z
W  Y  J  K,D,T  Q
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,D
W  Y  J  K,Z,T  Q
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
D,T  Q,W  Y  J  K
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,Z
T  Q,D,Z
W  Y  J  K,T  Q,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,Z,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,Z
D,W  Y  J  K,T  Q
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,P
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,Z,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,D
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,P
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,P
W  Y  J  K,T  Q,P
T  Q,W  Y  J  K,P
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,D
W  Y  J  K,D,T  Q
W  Y  J  K,T  Q,P
D,W  Y  J  K,T  Q
D,W  Y  J  K,T  Q
T  Q,D,W  Y  J  K
T  Q,D,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
D,W  Y  J  K,T  Q
W  Y  J  K,T  Q,P
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,P
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,Z
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,P
W  Y  J  K,T  Q,D
T  Q,D,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,D,W  Y  J  K
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
D,T  Q,W  Y  J  K
T  Q,D,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
W  Y  J  K,D,T  Q
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,Z
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,P
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
D,W  Y  J  K,T  Q
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
D,T  Q,W  Y  J  K
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
D,T  Q,W  Y  J  K
T  Q,D,W  Y  J  K
W  Y  J  K,T  Q,P
T  Q,W  Y  J  K,D
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,D
W  Y  J  K,T  Q,D
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,D
D,T  Q,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,Z
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,P,D
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,P,W  Y  J  K
T  Q,W  Y  J  K,P
T  Q,W  Y  J  K,D
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,D,P
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
D,T  Q,W  Y  J  K
T  Q,P,D
T  Q,P,W  Y  J  K
T  Q,D,P
T  Q,D,P
T  Q,D,P
T  Q,D,P
T  Q,P,D
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,D
T  Q,P,D
T  Q,D,P
T  Q,P,W  Y  J  K
T  Q,P,D
T  Q,P,D
T  Q,P,D
T  Q,P,D
T  Q,P,D
T  Q,P,D
T  Q,P,D
T  Q,P,D
T  Q,P,W  Y  J  K
T  Q,P,W  Y  J  K
T  Q,P,D
T  Q,D,P
T  Q,D,P
T  Q,D,P
T  Q,D,W  Y  J  K
T  Q,D,W  Y  J  K
T  Q,P,W  Y  J  K
P,T  Q,D
D,T  Q,P
T  Q,P,D
T  Q,W  Y  J  K,P
